Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclProperty,CountDeclPropertyAuto,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"StringCPInfo.java",StringCPInfo.java,1,1,1,1,9,0,3,5,,,,,1,0,0,4,,4,4,1,,,,,,4,,0,,0,0,,4,,,,73,9,,,,21,9,7,,,43,,,,,,,,,,,,10,15,9,,,6,,,,,,,,1,1,1,1,,,0,,,,2,05,4,4,4,4
File,"StringInputStream.java",StringInputStream.java,1,1,1,1,8,0,3,5,,,,,1,0,0,2,,2,2,0,,,,,,2,,0,,0,0,,2,,,,50,6,,,,13,8,2,,,31,,,,,,,,,,,,7,10,8,,,2,,,,,,,,1,1,1,1,,,0,,,,2,38,2,2,2,2
File,"StringUtil.java",StringUtil.java,2,2,2,2,11,0,7,4,,,,,1,1,0,2,,2,1,0,,,,,,2,,0,,1,0,,1,,,,46,2,,,,17,5,8,,,27,,,,,,,,,,,,7,12,5,,,7,,,,,,,,3,3,3,3,,,2,,,,1,59,4,4,4,4
File,"StringUtils.java",StringUtils.java,1,1,1,1,14,0,8,6,,,,,1,4,1,4,,4,0,0,,,,,,4,,0,,0,0,,4,,,,95,8,,,,41,19,25,,,46,,,,,,,,,,,,27,34,19,,,15,,,,,,,,2,2,2,1,,,1,,,,1,12,6,6,6,4
File,"StringUtilsTest.java",StringUtilsTest.java,1,1,1,1,6,0,6,0,,,,,1,0,0,4,,4,4,0,,,,,,4,,0,,0,0,,4,,,,58,7,,,,32,14,19,,,19,,,,,,,,,,,,22,27,14,,,13,,,,,,,,1,1,1,1,,,0,,,,0,59,4,4,4,4
File,"StripJavaComments.java",StripJavaComments.java,4,4,5,3,22,0,13,7,,,,,1,0,0,4,,4,4,3,,,,,,4,,0,,0,0,,4,,,,144,12,,,,65,15,40,,,67,,,,,,,,,,,,28,45,13,,,32,,,,,,,,13,13,17,11,,,8,,,,1,03,16,16,20,14
File,"StripJavaCommentsTest.java",StripJavaCommentsTest.java,1,1,1,1,4,0,4,0,,,,,1,0,0,4,,4,4,0,,,,,,4,,0,,0,0,,4,,,,50,9,,,,23,13,8,,,18,,,,,,,,,,,,13,18,13,,,5,,,,,,,,1,1,1,1,,,0,,,,0,78,4,4,4,4
File,"StripLineBreaks.java",StripLineBreaks.java,2,2,2,1,13,0,6,6,,,,,1,0,2,7,,7,7,1,,,,,,7,,0,,2,0,,5,,,,152,12,,,,59,21,30,,,81,,,,,,,,,,,,28,43,20,,,23,,,,,,,,5,5,5,4,,,3,,,,1,37,14,14,14,12
File,"StripLineComments.java",StripLineComments.java,2,2,2,1,14,0,7,6,,,,,2,0,1,10,,10,10,3,,,,,,10,,0,,3,0,,7,,,,222,22,,,,88,28,45,,,112,,,,,,,,,,,,41,64,28,,,36,,,,,,,,9,9,9,7,,,4,,,,1,27,21,21,21,16
File,"StyleBook.java",StyleBook.java,1,1,1,1,9,0,6,3,,,,,1,0,0,6,,6,6,4,,,,,,6,,0,,0,0,,6,,,,109,19,,,,46,16,19,,,44,,,,,,,,,,,,23,34,15,,,19,,,,,,,,5,5,5,1,,,1,,,,0,96,10,10,10,6
File,"StyleTest.java",StyleTest.java,1,1,1,1,5,0,5,0,,,,,1,0,0,14,,14,14,0,,,,,,14,,0,,3,2,,9,,,,137,24,,,,87,29,40,,,29,,,,,,,,,,,,29,46,25,,,21,,,,,,,,2,2,2,1,,,1,,,,0,33,15,15,15,14
File,"SubAnt.java",SubAnt.java,2,2,2,1,16,0,9,7,,,,,1,1,0,28,,28,27,13,,,,,,28,,0,,4,0,,24,,,,574,48,,,,289,69,171,,,239,,,,,,,,,,,,130,198,70,,,128,,,,,,,,20,20,24,1,,,4,,,,0,83,72,72,79,28
File,"SubAnt.xml",SubAnt.xml,0,0,0,0,0,0,0,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0,00,0,0,0,0
File,"SubAntTest.java",SubAntTest.java,1,1,1,1,4,0,4,0,,,,,2,0,0,16,,16,16,3,,,,,,16,,2,,0,1,,13,,,,131,25,,,,83,37,39,,,23,,,,,,,,,,,,35,57,37,,,20,,,,,,,,4,4,4,1,,,2,,,,0,28,20,20,20,16
File,"SubBuildListener.java",SubBuildListener.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,,,,,,2,,2,,0,0,,0,,,,57,4,,,,5,4,0,,,48,,,,,,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,9,60,0,0,0,0
File,"Substitution.java",Substitution.java,1,1,1,1,9,0,6,2,,,,,1,0,1,4,,4,4,1,,,,,,4,,0,,0,0,,4,,,,81,11,,,,34,14,16,,,36,,,,,,,,,,,,17,25,14,,,11,,,,,,,,3,3,3,1,,,1,,,,1,06,7,7,7,4
File,"SummaryFormatter.java",SummaryFormatter.java,1,1,1,1,9,0,9,0,,,,,1,0,1,2,,2,2,0,,,,,,2,,0,,0,0,,2,,,,91,5,,,,28,16,16,,,58,,,,,,,,,,,,12,15,13,,,2,,,,,,,,1,1,1,1,,,0,,,,2,07,2,2,2,2
File,"SummaryJUnitResultFormatter.java",SummaryJUnitResultFormatter.java,1,1,1,1,8,0,5,2,,,,,1,0,0,12,,12,12,5,,,,,,12,,0,,0,0,,12,,,,149,15,,,,77,27,37,,,57,,,,,,,,,,,,34,53,27,,,26,,,,,,,,7,7,10,1,,,2,,,,0,74,18,18,21,12
File,"SunJavah.java",SunJavah.java,7,7,8,1,39,3,32,3,,,,,1,0,1,2,,2,2,0,,,,,,2,,0,,1,0,,1,,,,118,15,,,,75,18,48,,,28,,,,,,,,,,,,39,55,18,,,37,,,,,,,,11,11,12,1,,,2,,,,0,37,15,15,16,2
File,"SunNative2Ascii.java",SunNative2Ascii.java,3,3,3,2,14,0,13,1,,,,,1,0,1,2,,2,2,0,,,,,,2,,0,,0,2,,0,,,,67,5,,,,36,16,19,,,26,,,,,,,,,,,,17,23,14,,,9,,,,,,,,4,4,4,3,,,2,,,,0,72,6,6,6,4
File,"SunRmic.java",SunRmic.java,5,5,5,3,42,3,37,2,,,,,1,0,0,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,78,7,,,,48,22,30,,,23,,,,,,,,,,,,23,28,18,,,10,,,,,,,,5,5,5,3,,,2,,,,0,48,5,5,5,3
File,"Symlink.java",Symlink.java,3,3,3,2,33,1,20,11,,,,,1,2,1,17,,17,15,7,,,,,,17,,0,,6,0,,11,,,,731,67,,,,377,96,254,,,291,,,,,,,,,,,,205,269,95,,,174,,,,,,,,19,19,19,8,,,6,,,,0,77,64,64,65,35
File,"SymlinkTest.java",SymlinkTest.java,2,2,2,1,18,3,15,0,,,,,1,0,0,7,,7,7,2,,,,,,7,,0,,0,0,,7,,,,189,37,,,,118,21,84,,,34,,,,,,,,,,,,54,75,21,,,54,,,,,,,,7,7,7,1,,,2,,,,0,29,20,20,20,7
File,"Sync.java",Sync.java,1,1,2,1,14,0,7,5,,,,,2,1,0,18,,18,17,2,,,,,,18,,0,,5,1,,12,,,,346,44,,,,157,50,89,,,146,,,,,,,,,,,,84,118,49,,,69,,,,,,,,6,6,7,1,,,3,,,,0,93,34,34,37,18
File,"SystemPath.java",SystemPath.java,4,4,4,1,27,2,20,5,,,,,1,0,1,4,,4,4,0,,,,,,4,,0,,1,0,,3,,,,223,21,,,,105,42,66,,,97,,,,,,,,,,,,63,76,41,,,35,,,,,,,,15,15,15,1,,,3,,,,0,92,18,18,18,4
File,"TEST-sampleproject.coins.CoinTest.xml",TEST-sampleproject.coins.CoinTest.xml,0,0,0,0,0,0,0,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0,00,0,0,0,0
File,"TEST-sampleproject.util.UniqueStringTest.xml",TEST-sampleproject.util.UniqueStringTest.xml,0,0,0,0,0,0,0,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0,00,0,0,0,0
File,"TStampTest.java",TStampTest.java,1,1,1,1,11,1,8,1,,,,,1,0,0,6,,6,6,3,,,,,,6,,0,,0,1,,5,,,,111,17,,,,65,31,40,,,29,,,,,,,,,,,,51,58,31,,,27,,,,,,,,1,1,1,1,,,0,,,,0,45,6,6,6,6
File,"TabsToSpaces.java",TabsToSpaces.java,2,2,2,1,13,0,7,6,,,,,1,0,2,7,,7,7,2,,,,,,7,,0,,2,0,,5,,,,154,14,,,,62,21,33,,,78,,,,,,,,,,,,30,45,20,,,25,,,,,,,,5,5,5,5,,,4,,,,1,26,14,14,14,11
File,"TailFilter.java",TailFilter.java,2,2,3,2,16,0,9,6,,,,,1,0,3,10,,10,10,7,,,,,,10,,0,,4,0,,6,,,,241,22,,,,114,32,67,,,105,,,,,,,,,,,,58,87,33,,,54,,,,,,,,12,12,12,6,,,4,,,,0,92,29,29,30,21
File,"Tar.java",Tar.java,1,1,2,1,13,0,7,5,,,,,4,0,13,42,,42,42,18,,,,,,42,,0,,1,3,,38,,,,766,84,,,,388,128,231,,,294,,,,,,,,,,,,186,268,124,,,144,,,,,,,,20,20,24,7,,,4,,,,0,76,79,79,86,50
File,"Tar.xml",Tar.xml,0,0,0,0,0,0,0,0,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0,00,0,0,0,0
File,"TarBuffer.java",TarBuffer.java,2,2,2,1,15,2,9,4,,,,,1,0,2,21,,21,21,9,,,,,,21,,0,,4,0,,17,,,,413,71,,,,227,43,135,,,116,,,,,,,,,,,,95,152,43,,,109,,,,,,,,7,7,7,3,,,3,,,,0,51,56,56,57,29
File,"TarConstants.java",TarConstants.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,24,,,,,,0,,0,,0,0,,0,,,,152,28,,,,27,26,24,,,97,,,,,,,,,,,,25,26,26,,,0,,,,,,,,0,0,0,0,,,0,,,,3,59,0,0,0,0
File,"TarEntry.java",TarEntry.java,1,1,1,1,13,0,7,5,,,,,1,0,4,35,,35,35,15,,,,,,35,,0,,1,0,,34,,,,643,91,,,,272,72,164,,,280,,,,,,,,,,,,165,219,74,,,145,,,,,,,,10,10,14,4,,,4,,,,1,03,55,55,62,38
File,"TarEntryTest.java",TarEntryTest.java,1,1,1,1,4,0,3,1,,,,,1,0,0,2,,2,2,0,,,,,,2,,0,,0,0,,2,,,,37,5,,,,10,5,2,,,22,,,,,,,,,,,,4,7,5,,,2,,,,,,,,1,1,1,1,,,0,,,,2,20,2,2,2,2
File,"TarInputStream.java",TarInputStream.java,2,2,3,1,21,2,11,7,,,,,1,0,0,15,,15,15,9,,,,,,15,,0,,0,0,,15,,,,390,57,,,,189,50,119,,,144,,,,,,,,,,,,93,134,49,,,85,,,,,,,,15,15,21,3,,,2,,,,0,76,43,43,49,19
File,"TarOutputStream.java",TarOutputStream.java,1,1,1,1,16,1,8,6,,,,,1,0,3,15,,15,15,9,,,,,,15,,0,,1,0,,14,,,,313,47,,,,146,36,90,,,120,,,,,,,,,,,,80,109,37,,,72,,,,,,,,6,6,6,3,,,2,,,,0,82,28,28,28,17
File,"TarRoundTripTest.java",TarRoundTripTest.java,1,1,1,1,13,1,10,1,,,,,1,0,1,2,,2,2,0,,,,,,2,,0,,0,0,,2,,,,59,10,,,,30,17,17,,,19,,,,,,,,,,,,21,24,14,,,10,,,,,,,,1,1,1,1,,,0,,,,0,63,2,2,2,2
File,"TarTest.java",TarTest.java,1,1,1,1,5,0,5,0,,,,,1,0,0,14,,14,14,0,,,,,,14,,0,,0,0,,14,,,,115,21,,,,76,29,32,,,18,,,,,,,,,,,,28,49,23,,,26,,,,,,,,3,3,5,1,,,1,,,,0,24,20,20,22,14
File,"TarUtils.java",TarUtils.java,2,2,3,2,22,3,11,7,,,,,1,7,0,7,,7,0,0,,,,,,7,,0,,0,0,,7,,,,194,31,,,,84,18,53,,,79,,,,,,,,,,,,55,74,22,,,52,,,,,,,,6,6,7,6,,,3,,,,0,94,20,20,23,14
File,"Target.java",Target.java,1,1,2,1,13,0,5,7,,,,,1,0,0,27,,27,27,8,,,,,,27,,2,,2,0,,23,,,,442,39,,,,180,61,93,,,223,,,,,,,,,,,,75,121,61,,,60,,,,,,,,6,6,8,1,,,4,,,,1,24,50,50,54,27
File,"Task.java",Task.java,1,1,1,1,11,0,5,6,,,,,1,0,0,30,,30,30,8,,,,,,30,,1,,2,7,,20,,,,477,40,,,,164,53,79,,,273,,,,,,,,,,,,74,114,49,,,65,,,,,,,,6,6,6,1,,,3,,,,1,66,41,41,41,30
Public Class,"Task1",Task1.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,,,0,35,0,,0,0,,0,,,,2,0,,,,2,1,0,,,0,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,3,0,,0,0,0,00,0,0,0,0
File,"Task1.java",Task1.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,,,0,,0,,0,0,,0,,,,5,2,,,,3,2,0,,,0,,,,,,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,,0,,,,0,00,0,0,0,0
File,"TaskAdapter.java",TaskAdapter.java,3,3,3,1,24,0,13,9,,,,,1,1,0,5,,5,4,1,,,,,,5,,0,,0,0,,5,,,,158,13,,,,74,20,51,,,71,,,,,,,,,,,,34,47,18,,,29,,,,,,,,8,8,8,3,,,2,,,,0,96,15,15,15,7
File,"TaskAdapter2.java",TaskAdapter2.java,2,2,2,1,11,0,8,2,,,,,1,0,0,9,,9,9,3,,,,,,9,,3,,0,0,,6,,,,196,19,,,,87,23,48,,,91,,,,,,,,,,,,36,54,21,,,33,,,,,,,,8,8,8,3,,,2,,,,1,05,19,19,19,11
File,"TaskContainer.java",TaskContainer.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,,,,,,1,,1,,0,0,,0,,,,41,3,,,,4,3,0,,,34,,,,,,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,,0,,,,8,50,0,0,0,0
File,"TaskContainerTest.java",TaskContainerTest.java,1,1,1,1,5,0,5,0,,,,,1,0,0,6,,6,6,0,,,,,,6,,0,,0,0,,6,,,,60,9,,,,35,8,20,,,16,,,,,,,,,,,,14,21,8,,,13,,,,,,,,1,1,1,1,,,0,,,,0,46,6,6,6,6
File,"TaskDefPropertiesSubTask.java",TaskDefPropertiesSubTask.java,1,1,1,1,5,0,5,0,,,,,1,0,1,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,76,4,,,,11,5,3,,,61,,,,,,,,,,,,5,7,5,,,2,,,,,,,,1,1,1,1,,,0,,,,5,55,1,1,1,1
File,"TaskDescriptorSubTask.java",TaskDescriptorSubTask.java,1,1,1,1,9,0,5,3,,,,,1,0,1,2,,2,2,0,,,,,,2,,0,,0,1,,1,,,,97,8,,,,19,10,6,,,70,,,,,,,,,,,,10,13,10,,,3,,,,,,,,1,1,1,1,,,0,,,,3,68,2,2,2,2
File,"TaskDiscovery.java",TaskDiscovery.java,1,1,1,1,11,1,8,1,,,,,1,0,0,4,,4,4,4,,,,,,4,,1,,0,0,,3,,,,142,20,,,,49,23,24,,,73,,,,,,,,,,,,31,34,19,,,15,,,,,,,,4,4,4,1,,,3,,,,1,49,7,7,7,4
File,"TaskLogger.java",TaskLogger.java,1,1,1,1,3,0,3,0,,,,,1,0,0,6,,6,6,1,,,,,,6,,0,,0,0,,6,,,,55,8,,,,24,11,6,,,23,,,,,,,,,,,,10,17,11,,,6,,,,,,,,1,1,1,1,,,0,,,,0,96,6,6,6,6
File,"TaskOutputStream.java",TaskOutputStream.java,1,1,2,1,13,0,8,4,,,,,1,0,0,3,,3,3,3,,,,,,3,,1,,1,0,,1,,,,91,14,,,,34,13,17,,,43,,,,,,,,,,,,19,25,13,,,12,,,,,,,,3,3,4,1,,,2,,,,1,26,5,5,6,3
File,"TaskTagsHandler.java",TaskTagsHandler.java,2,2,2,1,19,2,11,5,,,,,1,2,7,20,,20,18,5,,,,,,20,,0,,2,0,,18,,,,575,93,,,,291,98,165,,,191,,,,,,,,,,,,165,207,98,,,109,,,,,,,,8,8,9,4,,,4,,,,0,66,53,53,58,27
File,"Taskdef.java",Taskdef.java,1,1,1,1,10,0,4,6,,,,,1,0,0,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,51,5,,,,9,5,2,,,37,,,,,,,,,,,,5,7,5,,,2,,,,,,,,1,1,1,1,,,0,,,,4,11,1,1,1,1
File,"Taskdef2.java",Taskdef2.java,2,2,3,1,17,0,11,5,,,,,1,0,1,14,,14,14,8,,,,,,14,,0,,0,3,,11,,,,347,33,,,,176,49,110,,,138,,,,,,,,,,,,70,111,43,,,68,,,,,,,,14,14,18,4,,,4,,,,0,78,41,41,46,17
File,"TaskdefTest.java",TaskdefTest.java,1,1,1,1,3,0,3,0,,,,,1,0,0,12,,12,12,0,,,,,,12,,0,,0,0,,12,,,,81,15,,,,48,17,19,,,18,,,,,,,,,,,,19,32,17,,,15,,,,,,,,1,1,1,1,,,0,,,,0,38,12,12,12,12
File,"TaskdefTestContainerTask.java",TaskdefTestContainerTask.java,1,1,1,1,1,0,1,0,,,,,1,0,0,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,24,3,,,,5,4,0,,,16,,,,,,,,,,,,2,4,4,,,0,,,,,,,,1,1,1,1,,,0,,,,3,20,1,1,1,1
File,"TaskdefTestSimpleTask.java",TaskdefTestSimpleTask.java,1,1,1,1,2,0,2,0,,,,,2,0,0,5,,5,5,2,,,,,,5,,1,,0,0,,4,,,,44,9,,,,19,12,5,,,16,,,,,,,,,,,,9,16,12,,,4,,,,,,,,1,1,1,1,,,0,,,,0,84,5,5,5,5
File,"TaskdefsTest.java",TaskdefsTest.java,1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,33,4,,,,9,6,1,,,20,,,,,,,,,,,,5,7,6,,,1,,,,,,,,1,1,1,1,,,0,,,,2,22,1,1,1,1
File,"TeeOutputStream.java",TeeOutputStream.java,1,1,1,1,9,0,4,5,,,,,1,0,0,6,,6,6,2,,,,,,6,,0,,0,0,,6,,,,94,10,,,,34,12,14,,,50,,,,,,,,,,,,17,25,12,,,13,,,,,,,,1,1,1,1,,,1,,,,1,47,6,6,6,6
File,"TelnetTask.java",TelnetTask.java,1,1,2,1,10,0,6,3,,,,,5,0,0,21,,21,21,10,,,,,,21,,0,,1,0,,20,,,,347,32,,,,177,59,99,,,138,,,,,,,,,,,,78,124,56,,,68,,,,,,,,10,10,16,1,,,4,,,,0,78,41,41,49,21
File,"TempFile.java",TempFile.java,1,1,1,1,10,0,4,5,,,,,1,0,0,5,,5,5,4,,,,,,5,,0,,0,0,,5,,,,123,17,,,,34,17,13,,,72,,,,,,,,,,,,18,26,17,,,9,,,,,,,,3,3,4,1,,,1,,,,2,12,7,7,8,5
File,"Test.java",Test.java,1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,1,,,,,,1,,0,,0,0,,1,,,,67,3,,,,8,5,1,,,56,,,,,,,,,,,,4,6,5,,,1,,,,,,,,1,1,1,1,,,0,,,,7,00,1,1,1,1
File,"Test.java",Test.java,1,1,1,1,6,0,3,1,,,,,2,0,0,9,,9,9,2,,,,,,9,,0,,0,0,,9,,,,119,31,,,,44,20,16,,,44,,,,,,,,,,,,21,33,20,,,13,,,,,,,,2,2,2,1,,,1,,,,1,00,10,10,10,9
File,"Test1.java",Test1.java,1,1,1,1,2,0,2,0,,,,,1,0,0,4,,4,4,0,,,,,,4,,0,,0,0,,4,,,,77,5,,,,15,7,3,,,57,,,,,,,,,,,,5,10,7,,,3,,,,,,,,1,1,1,1,,,0,,,,3,80,4,4,4,4
File,"TestCases.java",TestCases.java,1,1,1,1,2,0,2,0,,,,,6,2,0,12,,12,10,0,,,,,,12,,0,,0,1,,11,,,,110,7,,,,45,23,10,,,58,,,,,,,,,,,,15,33,23,,,10,,,,,,,,1,1,1,1,,,0,,,,1,29,12,12,12,12
File,"TestElement.java",TestElement.java,1,1,1,1,3,0,3,0,,,,,1,0,0,2,,2,2,1,,,,,,2,,0,,0,0,,2,,,,78,7,,,,11,6,2,,,60,,,,,,,,,,,,5,8,6,,,2,,,,,,,,1,1,1,1,,,0,,,,5,45,2,2,2,2
File,"TestProcess.java",TestProcess.java,2,2,2,1,9,0,8,0,,,,,2,1,0,5,,5,4,2,,,,,,5,,0,,0,0,,5,,,,85,11,,,,54,13,20,,,20,,,,,,,,,,,,18,32,12,,,20,,,,,,,,4,4,4,1,,,3,,,,0,37,10,10,11,5
File,"TestRunEvent.java",TestRunEvent.java,1,1,1,1,4,0,4,0,,,,,1,0,10,18,,18,18,6,,,,,,18,,0,,0,0,,18,,,,190,29,,,,94,41,47,,,67,,,,,,,,,,,,49,69,41,,,28,,,,,,,,6,6,11,1,,,1,,,,0,71,23,23,28,18
File,"TestRunListener.java",TestRunListener.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,9,9,0,,,,,,9,,9,,0,0,,0,,,,75,6,,,,13,12,0,,,56,,,,,,,,,,,,11,12,12,,,0,,,,,,,,0,0,0,0,,,0,,,,4,31,0,0,0,0
File,"TestRunRecorder.java",TestRunRecorder.java,1,1,1,1,2,0,2,0,,,,,1,0,0,9,,9,9,7,,,,,,9,,0,,0,0,,9,,,,115,13,,,,39,22,14,,,63,,,,,,,,,,,,19,29,22,,,7,,,,,,,,1,1,1,1,,,0,,,,1,62,9,9,9,9
File,"TestRunner.java",TestRunner.java,2,2,2,1,13,0,10,2,,,,,2,1,0,25,,25,24,9,,,,,,25,,0,,3,7,,15,,,,486,49,,,,291,95,169,,,146,,,,,,,,,,,,159,225,99,,,126,,,,,,,,9,9,9,5,,,4,,,,0,50,66,66,67,29
File,"TestRunnerTest.java",TestRunnerTest.java,1,1,1,1,4,0,4,0,,,,,1,1,1,18,,18,17,4,,,,,,18,,0,,0,4,,14,,,,179,24,,,,92,36,38,,,63,,,,,,,,,,,,49,76,35,,,41,,,,,,,,2,2,2,1,,,1,,,,0,68,21,21,21,18
File,"TestSummary.java",TestSummary.java,1,1,1,1,5,0,3,2,,,,,1,0,0,13,,13,13,5,,,,,,13,,0,,0,0,,13,,,,174,22,,,,59,26,20,,,93,,,,,,,,,,,,31,45,26,,,19,,,,,,,,1,1,1,1,,,0,,,,1,58,13,13,13,13
File,"Text.java",Text.java,1,1,1,1,7,0,5,0,,,,,1,0,0,7,,7,7,6,,,,,,7,,0,,0,0,,7,,,,98,15,,,,57,30,33,,,26,,,,,,,,,,,,41,49,30,,,19,,,,,,,,1,1,1,1,,,0,,,,0,46,7,7,7,7
File,"ThreadedOutput.java",ThreadedOutput.java,1,1,1,1,5,0,5,0,,,,,2,0,0,3,,3,3,0,,,,,,3,,0,,0,0,,3,,,,42,4,,,,16,7,7,,,22,,,,,,,,,,,,7,11,7,,,4,,,,,,,,1,1,1,1,,,0,,,,1,38,3,3,3,3
File,"TimeProcess.java",TimeProcess.java,2,2,2,1,7,0,7,0,,,,,1,1,0,1,,1,0,0,,,,,,1,,0,,0,0,,1,,,,33,1,,,,10,4,4,,,22,,,,,,,,,,,,4,7,4,,,3,,,,,,,,2,2,2,1,,,1,,,,2,20,2,2,2,1
File,"TimeoutObserver.java",TimeoutObserver.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,,,,,,1,,1,,0,0,,0,,,,36,3,,,,4,3,0,,,29,,,,,,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,,0,,,,7,25,0,0,0,0
File,"TokenFilter.java",TokenFilter.java,2,2,2,1,12,0,7,4,,,,,13,2,0,52,,53,51,33,,,,,,53,,1,,4,0,,48,,,,896,82,,,,478,137,257,,,336,,,,,,,,,,,,221,341,137,,,204,,,,,,,,10,10,11,7,,,5,,,,0,70,114,109,116,74
File,"TokenFilterTest.java",TokenFilterTest.java,1,1,1,1,6,0,6,0,,,,,2,0,0,35,,35,35,0,,,,,,35,,0,,8,0,,27,,,,294,44,,,,228,74,130,,,22,,,,,,,,,,,,94,144,57,,,87,,,,,,,,2,2,2,1,,,1,,,,0,10,47,47,47,35
File,"Tokenizer.java",Tokenizer.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,,,,,,2,,2,,0,0,,0,,,,44,3,,,,8,7,0,,,33,,,,,,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,,0,,,,4,12,0,0,0,0
File,"TopLevelTaskTest.java",TopLevelTaskTest.java,1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,0,,,,,,4,,0,,0,0,,4,,,,48,7,,,,18,6,7,,,23,,,,,,,,,,,,8,13,6,,,7,,,,,,,,1,1,1,1,,,0,,,,1,28,4,4,4,4
File,"Touch.java",Touch.java,2,2,2,1,11,0,7,3,,,,,4,0,2,22,,24,24,10,,,,,,24,,2,,3,3,,16,,,,349,30,,,,203,68,112,,,116,,,,,,,,,,,,102,148,76,,,72,,,,,,,,10,10,14,1,,,4,,,,0,57,48,48,53,22
File,"TouchTest.java",TouchTest.java,1,1,1,1,6,0,3,2,,,,,1,0,2,19,,19,19,0,,,,,,19,,0,,2,0,,17,,,,175,24,,,,80,34,34,,,71,,,,,,,,,,,,36,57,34,,,23,,,,,,,,2,2,2,1,,,1,,,,0,89,20,20,20,19
File,"TraXLiaison.java",TraXLiaison.java,2,2,2,1,15,0,10,4,,,,,1,0,0,20,,20,20,12,,,,,,20,,0,,5,1,,14,,,,433,50,,,,261,100,139,,,123,,,,,,,,,,,,146,197,100,,,97,,,,,,,,8,8,8,1,,,3,,,,0,47,50,50,51,20
