Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclProperty,CountDeclPropertyAuto,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Interface,"org.apache.tools.ant.taskdefs.XSLTLogger",XSLTLogger.java,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,,,,1,0,,,,,,1,1,1,,0,0,,0,,,,7,0,,,,3,2,0,,,4,,,,,,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1,33,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLogger.log",XSLTLogger.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Public Interface,"org.apache.tools.ant.taskdefs.XSLTLoggerAware",XSLTLoggerAware.java,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,,,,1,0,,,,,,1,1,1,,0,0,,0,,,,7,0,,,,3,2,0,,,4,,,,,,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1,33,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLoggerAware.setLogger",XSLTLoggerAware.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Public Class,"org.apache.tools.ant.taskdefs.XSLTProcess",XSLTProcess.java,2,2,2,1,17,0,9,6,2,25,25,0,,0,3,,,,42,24,,,,,,42,122,0,,8,3,,31,,,,1181,130,,,,558,148,333,,,499,,,,,,,,,,,,242,376,143,,,233,,,,,,,,18,18,22,5,,4,5,,94,89,0,89,96,96,107,48
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory",XSLTProcess.java,1,1,1,1,6,0,3,3,1,1,1,0,,0,0,,,,4,2,,,,,,4,4,0,,0,0,,4,,,,118,14,,,,49,15,22,,,57,,,,,,,,,,,,17,32,14,,,18,,,,,,,,1,1,1,1,,1,0,,50,50,1,16,4,4,4,4
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute",XSLTProcess.java,2,2,2,1,12,0,7,5,2,1,1,0,,0,0,,,,4,2,,,,,,4,4,0,,0,0,,4,,,,71,6,,,,33,8,17,,,33,,,,,,,,,,,,11,21,7,,,14,,,,,,,,6,6,6,1,,1,3,,50,50,1,00,9,9,9,4
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute.createDynamicElement",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute.getName",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute.getValue",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute.setDynamicAttribute",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,0,,,,20,2,14,,,10,,,,,,,,,4,6,1,6,12,1,,,11,,,6,6,6,1,5,,,,,0,,3,0,,,0,50,6,6,6,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.addAttribute",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.getAttributes",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.getName",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.setName",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty",XSLTProcess.java,1,1,1,1,6,0,3,3,1,0,0,0,,0,0,,,,4,2,,,,,,4,4,0,,0,0,,4,,,,44,5,,,,16,7,4,,,23,,,,,,,,,,,,6,11,7,,,4,,,,,,,,1,1,1,1,,1,0,,50,50,1,44,4,4,4,4
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty.getName",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty.getValue",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty.setName",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty.setValue",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.Param",XSLTProcess.java,1,1,1,1,10,0,4,5,1,2,2,0,,0,0,,,,8,5,,,,,,8,8,0,,0,0,,8,,,,101,10,,,,43,14,19,,,49,,,,,,,,,,,,17,30,14,,,16,,,,,,,,3,3,5,3,,1,1,,75,75,1,14,12,12,14,10
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.getExpression",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,,,,6,1,3,,,6,,,,,,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,1,00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.getName",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,,,,6,1,3,,,6,,,,,,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,1,00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.setExpression",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.setIf",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.setName",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.setProject",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.setUnless",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.shouldUse",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,1,,,,9,1,6,,,5,,,,,,,,,2,3,0,3,6,1,,,5,,,3,3,5,3,2,,,,,2,,1,2,,,0,56,3,3,5,3
Private Class,"org.apache.tools.ant.taskdefs.XSLTProcess.StyleMapper",XSLTProcess.java,1,1,1,1,3,0,3,0,2,1,1,0,,0,0,,,,3,0,,,,,,3,3,0,,0,0,,3,,,,22,0,,,,13,5,4,,,9,,,,,,,,,,,,3,8,5,,,3,,,,,,,,2,2,2,1,,1,1,,0,0,0,69,4,4,4,3
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.StyleMapper.mapFileName",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,2,4,,,0,,,,,,,,,3,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.StyleMapper.setFrom",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.StyleMapper.setTo",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.XSLTProcess.XSLTProcess",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,2,1,0,,,4,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.add",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,,,,3,1,1,,,7,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.add",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,5,2,3,,,6,,,,,,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,20,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.addConfiguredStyle",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,7,1,4,,,5,,,,,,,,,5,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,71,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.addConfiguredXMLCatalog",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.addMapper",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,,,,7,1,4,,,6,,,,,,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,86,2,2,2,1
Private Method,"org.apache.tools.ant.taskdefs.XSLTProcess.checkDest",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,,,,6,2,3,,,5,,,,,,,,,1,2,0,2,4,2,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0,83,2,2,2,1
Protected Method,"org.apache.tools.ant.taskdefs.XSLTProcess.configureLiaison",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,,,,6,2,4,,,7,,,,,,,,,5,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1,17,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.XSLTProcess.configureLiaison",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,50,2,,,,34,2,25,,,14,,,,,,,,,17,20,1,13,20,3,,,17,,,8,8,9,1,4,,,,,0,,3,0,,,0,41,8,8,9,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.createClasspath",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,,,,6,1,3,,,5,,,,,,,,,5,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,83,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.createFactory",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,7,1,4,,,5,,,,,,,,,3,2,0,3,5,1,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0,71,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.createOutputProperty",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,5,2,3,,,5,,,,,,,,,2,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.createParam",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,,,,5,2,3,,,5,,,,,,,,,2,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.XSLTProcess.ensureDirectoryFor",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,,,,10,3,5,,,6,,,,,,,,,5,3,0,2,5,2,,,3,,,3,3,3,1,0,,,,,0,,2,0,,,0,60,3,3,3,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.execute",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,123,15,,,,87,7,64,,,22,,,,,,,,,34,5376,4,44,63,10,,,53,,,18,18,22,1,4,,,,,0,,5,0,,,0,25,18,18,22,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.getFactory",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.XSLTProcess.getLiaison",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26,0,,,,19,1,13,,,7,,,,,,,,,4,5,1,6,11,1,,,10,,,5,5,5,1,3,,,,,0,,3,0,,,0,37,5,5,5,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.getOutputProperties",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.getXMLCatalog",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,4,1,2,,,5,,,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,25,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.init",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,4,1,2,,,4,,,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.XSLTProcess.loadClass",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,,,,10,2,7,,,9,,,,,,,,,6,2,0,5,7,2,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0,90,2,2,2,1
Private Method,"org.apache.tools.ant.taskdefs.XSLTProcess.process",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,69,10,,,,47,8,37,,,13,,,,,,,,,12,11,1,23,31,6,,,25,,,8,8,12,5,8,,,,,7,,2,7,,,0,28,8,8,12,5
Private Method,"org.apache.tools.ant.taskdefs.XSLTProcess.process",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,39,0,,,,31,3,25,,,8,,,,,,,,,8,4,1,13,17,2,,,15,,,4,4,6,1,2,,,,,0,,2,0,,,0,26,4,4,6,1
Private Method,"org.apache.tools.ant.taskdefs.XSLTProcess.processResources",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,0,,,,19,6,13,,,5,,,,,,,,,9,7,1,9,14,6,,,8,,,5,5,5,3,1,,,,,1,,3,1,,,0,26,5,5,5,3
Private Method,"org.apache.tools.ant.taskdefs.XSLTProcess.resolveProcessor",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,,,,10,3,6,,,9,,,,,,,,,4,2,0,5,7,3,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0,90,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setBasedir",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setClasspath",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setClasspathRef",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setDestdir",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,3,1,1,,,7,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setExtension",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setFileDirParameter",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,3,1,1,,,7,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setFileNameParameter",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,3,1,1,,,7,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setForce",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setIn",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setLiaisonDynamicFileParameters",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,28,0,,,,16,6,9,,,12,,,,,,,,,5,4,1,4,7,3,,,4,,,4,4,4,1,0,,,,,0,,1,0,,,0,75,4,4,4,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setOut",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setProcessor",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setReloadStylesheet",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setScanIncludedDirectories",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,3,1,1,,,7,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setStyle",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setUseImplicitFileset",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.setXslResource",XSLTProcess.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.XmlProperty",XmlProperty.java,2,2,3,1,16,0,9,5,1,8,8,0,,1,8,,,,34,11,,,,,,35,74,1,,6,11,,17,,,,757,73,,,,350,93,236,,,334,,,,,,,,,,,,155,240,93,,,147,,,,,,,,22,22,46,5,,3,5,,91,84,0,95,89,89,115,49
Public Constructor,"org.apache.tools.ant.taskdefs.XmlProperty.XmlProperty",XmlProperty.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,3,1,1,,,3,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XmlProperty.addConfigured",XmlProperty.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,7,1,4,,,4,,,,,,,,,5,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0,57,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XmlProperty.addConfiguredXMLCatalog",XmlProperty.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
